0,1200
0.00149,1200
0.0015,12
0.00159,12
0.0016,2.4
0.00169,2.4
0.0017,1.2
0.00179,1.2
0.0018,0.8
0.00189,0.8
0.0019,0.3
0.00199,0.3
0.002,0.3
0.00209,0.3
0.0021,0.3
0.00219,0.3
0.0022,0.4
0.00229,0.4
0.0023,0.3
0.00239,0.3
0.0024,0.6
0.00249,0.6
0.0025,0.3
0.00259,0.3
0.0026,1.2
0.00269,1.2
0.0027,0.3
0.00279,0.3
0.0028,1200
0.00289,1200
0.0029,0.3
0.00299,0.3
0.003,0.3
0.00309,0.3
0.0031,0.3
0.00319,0.3
0.0032,1200
0.00329,1200
0.0033,1200
0.0034,1200
